id,drug_id,preparation_name,components,interaction_info,scraped_at
2946,DDInter1899,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:36:50
2947,DDInter1899,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:36:50
2948,DDInter1899,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:36:50
2949,DDInter1899,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:36:50
2950,DDInter1899,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:36:50
2951,DDInter1899,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:36:50
2952,DDInter1899,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:36:50
2953,DDInter1899,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:36:50
2954,DDInter1899,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:36:50
2955,DDInter191,,[],The recommended maximum number of medicines in the 'beta-lactam antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta-lactam antibiotics' category.,2025-12-29 00:36:52
2956,DDInter191,,[],The recommended maximum number of medicines in the 'beta-lactam antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta-lactam antibiotics' category.,2025-12-29 00:36:52
2957,DDInter191,,[],The recommended maximum number of medicines in the 'beta-lactam antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta-lactam antibiotics' category.,2025-12-29 00:36:52
2958,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2959,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2960,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2961,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2962,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2963,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2964,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2965,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2966,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2967,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2968,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2969,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2970,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2971,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2972,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2973,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2974,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2975,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2976,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2977,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2978,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2979,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2980,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2981,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2982,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2983,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2984,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2985,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2986,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2987,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2988,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2989,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2990,DDInter1910,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.,2025-12-29 00:36:56
2991,DDInter1918,,[],The recommended maximum number of medicines in the 'erectile dysfunction agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'erectile dysfunction agents' category.,2025-12-29 00:36:57
2992,DDInter192,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:36:57
2993,DDInter192,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:36:57
2994,DDInter1935,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:01
2995,DDInter1935,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:01
2996,DDInter1935,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:01
2997,DDInter1935,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:01
2998,DDInter1935,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:01
2999,DDInter1928,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:37:02
3000,DDInter1928,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:37:02
3001,DDInter1928,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:37:02
3002,DDInter1928,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:37:02
3003,DDInter1928,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:37:02
3004,DDInter1928,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:37:02
3005,DDInter1928,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:37:02
3006,DDInter1928,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:37:02
3007,DDInter1928,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:37:02
3008,DDInter1928,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:37:02
3009,DDInter1928,,[],The recommended maximum number of medicines in the 'calcium channel blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'calcium channel blockers' category.,2025-12-29 00:37:02
3010,DDInter1928,,[],The recommended maximum number of medicines in the 'antiarrhythmics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antiarrhythmics' category.,2025-12-29 00:37:02
3011,DDInter1928,,[],The recommended maximum number of medicines in the 'antiarrhythmics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antiarrhythmics' category.,2025-12-29 00:37:02
3012,DDInter1927,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:02
3013,DDInter1927,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:02
3014,DDInter1927,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:02
3015,DDInter1927,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:02
3016,DDInter1927,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:02
3017,DDInter1948,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:03
3018,DDInter1948,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:03
3019,DDInter1948,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:03
3020,DDInter1948,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:03
3021,DDInter1948,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:37:03
3022,DDInter195,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.,2025-12-29 00:37:05
3023,DDInter195,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.,2025-12-29 00:37:05
3024,DDInter195,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.,2025-12-29 00:37:05
3025,DDInter195,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.,2025-12-29 00:37:05
3026,DDInter195,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.,2025-12-29 00:37:05
3027,DDInter195,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.,2025-12-29 00:37:05
3028,DDInter195,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.,2025-12-29 00:37:05
3029,DDInter1957,,[],The recommended maximum number of medicines in the 'hypnotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'hypnotics' category.,2025-12-29 00:37:06
3030,DDInter199,,[],The recommended maximum number of medicines in the 'cholinergics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cholinergics' category.,2025-12-29 00:37:07
3031,DDInter199,,[],The recommended maximum number of medicines in the 'cholinergics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cholinergics' category.,2025-12-29 00:37:07
3032,DDInter1969,,[],The recommended maximum number of medicines in the 'ergot-like drugs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'ergot-like drugs' category.,2025-12-29 00:37:08
3033,DDInter1969,,[],The recommended maximum number of medicines in the 'ergot-like drugs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'ergot-like drugs' category.,2025-12-29 00:37:08
3034,DDInter198,,[],The recommended maximum number of medicines in the 'beta-adrenergic antiglaucoma agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta-adrenergic antiglaucoma agents' category.,2025-12-29 00:37:08
3035,DDInter197,,[],The recommended maximum number of medicines in the 'beta blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta blockers' category.,2025-12-29 00:37:09
3036,DDInter197,,[],The recommended maximum number of medicines in the 'beta blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta blockers' category.,2025-12-29 00:37:09
3037,DDInter197,,[],The recommended maximum number of medicines in the 'beta blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta blockers' category.,2025-12-29 00:37:09
3038,DDInter197,,[],The recommended maximum number of medicines in the 'beta blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta blockers' category.,2025-12-29 00:37:09
3039,DDInter197,,[],The recommended maximum number of medicines in the 'beta blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta blockers' category.,2025-12-29 00:37:09
3040,DDInter197,,[],The recommended maximum number of medicines in the 'beta blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta blockers' category.,2025-12-29 00:37:09
3041,DDInter197,,[],The recommended maximum number of medicines in the 'beta blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta blockers' category.,2025-12-29 00:37:09
3042,DDInter1971,,[],The recommended maximum number of medicines in the 'carbonic anhydrase inhibitor anticonvulsants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'carbonic anhydrase inhibitor anticonvulsants' category.,2025-12-29 00:37:10
3043,DDInter212,,[],The recommended maximum number of medicines in the 'stimulant and hyperosmotic laxatives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulant and hyperosmotic laxatives' category.,2025-12-29 00:37:11
3044,DDInter212,,[],The recommended maximum number of medicines in the 'stimulant and hyperosmotic laxatives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulant and hyperosmotic laxatives' category.,2025-12-29 00:37:11
3045,DDInter212,,[],The recommended maximum number of medicines in the 'stimulant and hyperosmotic laxatives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulant and hyperosmotic laxatives' category.,2025-12-29 00:37:11
3046,DDInter212,,[],The recommended maximum number of medicines in the 'stimulant and hyperosmotic laxatives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulant and hyperosmotic laxatives' category.,2025-12-29 00:37:11
3047,DDInter212,,[],The recommended maximum number of medicines in the 'stimulant and hyperosmotic laxatives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulant and hyperosmotic laxatives' category.,2025-12-29 00:37:11
3048,DDInter212,,[],The recommended maximum number of medicines in the 'stimulant and hyperosmotic laxatives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulant and hyperosmotic laxatives' category.,2025-12-29 00:37:11
3049,DDInter212,,[],The recommended maximum number of medicines in the 'stimulant and hyperosmotic laxatives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulant and hyperosmotic laxatives' category.,2025-12-29 00:37:11
3050,DDInter212,,[],The recommended maximum number of medicines in the 'stimulant and hyperosmotic laxatives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulant and hyperosmotic laxatives' category.,2025-12-29 00:37:11
3051,DDInter1970,,[],The recommended maximum number of medicines in the 'hypnotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'hypnotics' category.,2025-12-29 00:37:12
3052,DDInter1967,,[],The recommended maximum number of medicines in the 'antipsychotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antipsychotics' category.,2025-12-29 00:37:12
3053,DDInter1967,,[],The recommended maximum number of medicines in the 'antipsychotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antipsychotics' category.,2025-12-29 00:37:12
3054,DDInter1967,,[],The recommended maximum number of medicines in the 'antipsychotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antipsychotics' category.,2025-12-29 00:37:12
3055,DDInter211,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.,2025-12-29 00:37:12
3056,DDInter211,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.,2025-12-29 00:37:12
3057,DDInter211,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.,2025-12-29 00:37:12
3058,DDInter211,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.,2025-12-29 00:37:12
3059,DDInter211,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.,2025-12-29 00:37:12
3060,DDInter211,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.,2025-12-29 00:37:12
3061,DDInter211,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.,2025-12-29 00:37:12
3062,DDInter211,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.,2025-12-29 00:37:12
3063,DDInter211,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.,2025-12-29 00:37:12
3064,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3065,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3066,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3067,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3068,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3069,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3070,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3071,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3072,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3073,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3074,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3075,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3076,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3077,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3078,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3079,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3080,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3081,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3082,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3083,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3084,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3085,DDInter22,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:37:12
3086,DDInter204,,[],The recommended maximum number of medicines in the 'antineoplastic hormones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antineoplastic hormones' category.,2025-12-29 00:37:12
