id,drug_id,preparation_name,components,interaction_info
2608,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2609,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2610,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2611,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2612,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2613,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2614,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2615,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2616,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2617,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2618,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2619,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2620,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2621,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2622,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2623,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2624,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2625,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2626,DDInter1831,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
2627,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2628,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2629,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2630,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2631,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2632,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2633,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2634,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2635,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2636,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2637,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2638,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2639,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2640,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2641,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2642,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2643,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2644,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2645,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2646,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2647,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2648,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2649,DDInter1832,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.
2650,DDInter1837,,[],The recommended maximum number of medicines in the 'antineoplastic hormones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antineoplastic hormones' category.
2651,DDInter1845,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
2652,DDInter1845,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
2653,DDInter1845,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
2654,DDInter1845,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
2655,DDInter1845,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
2656,DDInter1852,,[],The recommended maximum number of medicines in the 'agents for pulmonary hypertension' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'agents for pulmonary hypertension' category.
2657,DDInter1855,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.
2658,DDInter1855,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.
2659,DDInter1855,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.
2660,DDInter1855,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.
2661,DDInter1855,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.
2662,DDInter1855,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.
2663,DDInter1855,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.
2664,DDInter1859,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
2665,DDInter1859,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
2666,DDInter1859,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
2667,DDInter1859,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
2668,DDInter1859,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
2669,DDInter1859,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
2670,DDInter1851,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
2671,DDInter1851,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
2672,DDInter1851,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
2673,DDInter1851,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
2674,DDInter1851,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
2675,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2676,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2677,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2678,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2679,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2680,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2681,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2682,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2683,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2684,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2685,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2686,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2687,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2688,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2689,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2690,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2691,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2692,DDInter1861,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2693,DDInter1843,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
2694,DDInter1843,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
2695,DDInter1843,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
2696,DDInter1843,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
2697,DDInter1843,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
2698,DDInter1843,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
2699,DDInter1843,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
2700,DDInter1843,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
2701,DDInter1843,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
2702,DDInter1866,,[],The recommended maximum number of medicines in the 'antipsychotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antipsychotics' category.
2703,DDInter1866,,[],The recommended maximum number of medicines in the 'antipsychotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antipsychotics' category.
2704,DDInter1866,,[],The recommended maximum number of medicines in the 'antipsychotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antipsychotics' category.
2705,DDInter1860,,[],The recommended maximum number of medicines in the 'benzodiazepines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'benzodiazepines' category.
2706,DDInter1860,,[],The recommended maximum number of medicines in the 'hypnotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'hypnotics' category.
2707,DDInter1860,,[],The recommended maximum number of medicines in the 'benzodiazepines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'benzodiazepines' category.
2708,DDInter1867,,[],The recommended maximum number of medicines in the 'antipsychotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antipsychotics' category.
2709,DDInter1867,,[],The recommended maximum number of medicines in the 'antipsychotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antipsychotics' category.
2710,DDInter1867,,[],The recommended maximum number of medicines in the 'antipsychotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antipsychotics' category.
2711,DDInter187,,[],The recommended maximum number of medicines in the 'cerebral stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cerebral stimulants' category.
2712,DDInter187,,[],The recommended maximum number of medicines in the 'cerebral stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cerebral stimulants' category.
2713,DDInter1870,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.
2714,DDInter1870,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.
2715,DDInter1870,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.
2716,DDInter1870,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.
2717,DDInter1870,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.
2718,DDInter1870,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.
2719,DDInter1870,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.
2720,DDInter1870,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.
2721,DDInter1870,,[],The recommended maximum number of medicines in the 'anticholinergics for parkinsonism' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics for parkinsonism' category.
2722,DDInter1873,,[],The recommended maximum number of medicines in the 'antidopaminergic-like antiemetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidopaminergic-like antiemetics' category.
2723,DDInter1873,,[],The recommended maximum number of medicines in the 'antidopaminergic-like antiemetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidopaminergic-like antiemetics' category.
2724,DDInter1873,,[],The recommended maximum number of medicines in the 'antidopaminergic-like antiemetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidopaminergic-like antiemetics' category.
2725,DDInter1873,,[],The recommended maximum number of medicines in the 'antidopaminergic-like antiemetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidopaminergic-like antiemetics' category.
2726,DDInter1873,,[],The recommended maximum number of medicines in the 'antidopaminergic-like antiemetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidopaminergic-like antiemetics' category.
2727,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2728,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2729,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2730,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2731,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2732,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2733,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2734,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2735,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2736,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2737,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2738,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2739,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2740,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2741,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2742,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2743,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2744,DDInter188,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.
2745,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2746,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2747,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2748,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2749,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2750,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2751,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2752,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2753,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2754,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2755,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2756,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2757,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2758,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2759,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2760,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2761,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2762,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2763,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2764,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2765,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2766,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2767,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2768,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2769,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
